,date,event_name,place,city,country,link,event_time,Address,Cost,Minimum age,Promoters,lineup,description,coordinates
3001,1/18/2020,Felix Da Housec,,sanfrancisco,us,https://www.residentadvisor.net/events/1345880,21:30 - 02:00,316 11th St; San Francisco CA 94103; United States,$10 ,21+,unknown,Felix Da Housecat,,"('37.7715452653061', '-122.413774183673')"
3002,1/18/2020,The Secret Party,TBA - San Francisco,sanfrancisco,us,https://www.residentadvisor.net/events/1374716,23:59 - 06:00,unreadable,TBA,21+,Mioli Music,TBA,"1AM START TIME /  / Lovelies~ we're back! / Kicking off this fantastic new year with a very special edition of The Secret Party. /  / 2020 magic is strong and we plan on taking advantage of it every chance we get, bringing people together to stay warm, happy, loved, inspired and Techno'd ;) / As we do with these events we can't technically reveal who will be spinning but we've had quite a lot of fun with the surprise secret talent that has come through.  / More importantly though these parties are about good vibes and the community. / This SATURDAY, bliss vibes are coming your way! /  / Please contact [email protected] for your invitation.",
3003,1/18/2020,Techno Masquerade fe,". Michiø, Ally AF, Freddie Fiers, Archiexx, & Pfeffi",sanfrancisco,us,https://www.residentadvisor.net/events/1373200,21:30 - 03:00,"161 Erie Street, San Francisco, CA 94103",$7 presale; $15 door,21+,Zero Fucks,"MICHIØ, Ally AF, Freddie Fiers, ARCHiEXX, PFEFFI, Dymonds","Well, the new decade is just around the corner, and over here at Zero Fucks HQ, we kiiiiind of can't wait. 2020 just feels like it's going to be a hell of a year... can you feel it?? We do, and we're here for it! And what better way to celebrate than with our 4th installment of Techno Masquerade with some amazing new guest DJs and hard-hitting ZF residents to kick the new year off right.  /  / As this is a Techno *masquerade*, we highly encourage guests to disguise your faces however you please... masks, face paint, etc.! Creativity most welcome.  /  / Now, our musical talent for the evening! We're so excited to have such a fun group of DJs from start to finish. We've got: /  / MICHIØ (Pizza and Techno) - https://soundcloud.com/nice2michio / Ally AF (Supervixen) - https://soundcloud.com/ally_af / ARCHiEXX (Zero Fucks) b2b Freddie Fiers. (Zero Fucks)  / - https://soundcloud.com/r-cheese / - https://soundcloud.com/freddie-fiers / Pfeffi (Zero Fucks) - **House of Bass DEBUT ALERT!!**  /  / Can't wait till January 18th? Listen to previous sets from HoB here: http://bit.ly/zfsoundcloud /  / ---------- /  / Stay Safe + Kind: We have a strict zero fucks policy on the dance floor. If you have an issue with someone being a creep, please come up to the DJ booth and talk to one of the ZF crew ASAP. Our dance floor is a place to get weird, not be weird towards others.  /  / What's this whole Zero Fucks thing about anyway? We're a camaraderie-heavy crew that loves new friends and great music. We don't put up with bullshit on the dancefloor, we love being playful on the DJ decks, we love to techno, we travel the world in search of next level vibes. /  / House of Bass (originally named after House Of Cards, hilariously) is our somewhat-monthly party at Public Works. The PW loft's Funktion One soundsystem delivers high quality tech/party/trendy adjective/booty/bass house into the ears and minds of everyone at the party. We've been doing this for a while, so know that we've got it on lock for you:  /  / • Delicious cocktails for the ultimate Zero Fucks mindset / • Visuals by our own viz masterminds / • A dance floor full of future friends, party companions, and mischief champions / • Zero Fucks' original self-service photo booth","('37.7689950686633', '-122.419558579827')"
3004,1/18/2020,Portal (Night of the SF Women's March),Phonobar,sanfrancisco,us,https://www.residentadvisor.net/events/1373929,20:00 - 02:00,370 Grove Street,free,21+,Phonobar,"J9 (Space Cowboys, Angels of Bass), Golden Ratio (Dulce Vita + EXOENDO, Opulent Temple), Nurse Noise (Angels of Bass), Kaatja + Ariel Ocean (Duck Pond)","Step into our PORTAL on the evening of the Women's March, featuring 6 local, well-loved FEMALE DJs for a night of high vibe music you won't want to miss, friends you adore the shit out of in one of the coziest best-sounding bars in SF.  /  / Upgraded sound featuring a lovely Alcons/Danley system installed by the incredible team at WAVEWORKS (you know what this means!) /  / Delicious drinks, small bites, craft cocktails available for purchase. FREE entry! /  / Featuring the Fierceness of the Following Females","('42.0563058', '-71.4274316736134')"
3005,1/18/2020,Bootie Mashup: Winter Sparkle Party,DNA Lounge,sanfrancisco,us,https://www.residentadvisor.net/events/1372771,21:00 - 00:00,"375 Eleventh Street, San Francisco, CA 94103, United States",$10-$20,18+,Bootie Mashup,"Tyme, Jupiter Gatling, Airsun","It might be chilly outside, but Bootie Mashup's dance floor will keep you warm and sparkly! We start the party one hour earlier (at 9 PM) to give you all the mashups, hiphop, and drag you love, then Wobbleland takes over with an after-party to take you late into the night! /  / • NOW 18+ / • Only $10 before 11 PM with Facebook RSVP (click ""going"" before 7PM, Sat Jan 18) / • FREE ""Best of Bootie Mashup 2019"" mixtape CDs! /  / Spinning the best mashups in the world ever, Bootie Mashup was launched in San Francisco in 2003, shamelessly mixing and matching pop songs both throwback and current. With our creative theme parties and clever mashup formula, Bootie Mashup has won numerous nightlife awards in multiple cities for over 16 years. Our fun, danceable song combinations are the soundtrack for the A.D.D. generation.","('37.773037', '-122.410276')"
3006,1/18/2020,"DAD January - Residents Night with Jesse Frank, Kelly Naughton, Jumpr, & Shaul Hamawi",Driftwood,sanfrancisco,us,https://www.residentadvisor.net/events/1374860,21:00 - 02:00,1225 Folsom St. San Francisco CA 94103,"$10 advance tix, $15 door",21+,unknown,"Jesse Frank, Kelly Naughton, Jumpr, Shaul Hamawi","Join DAD for our family affair! Uncle Jesse is in town and we've got a full house of fun for you kiddos! /  / Calling Phoenix's Jesse Frank a ""guest"" was getting awkward (he always felt like fam!) and in 2019 we adopted our beloved desert disco dad! We flew him out for his West Coast debut in January 2018 and we couldn't be happier to to kick off 2020 with this boogalicious babe! Expect the grooviest all-vinyl jams from this sensational selector.  /  / January 2019 was the month Jumpr (Joe Weidman) joined our disco dynasty as a resiDAD DJ and we're pumped up to jump up  / and celebrate this pup's 1 year daddiversary with us!  /  / Shaul Hamawi, our DAD of all trades, has wowed you with his graphics & lighting, worked it out at the door, and now joins us on the decks for his DAD DJ debut! /  / DAD's patriarch DJ Kelly Naughton rounds out the tunes for our fatherly fiesta and co-DADs Christopher R Vasquez & Shaul Hamawi will be hosting & toasting you all night. /  / https://soundcloud.com/djessefrank / https://soundcloud.com/jump_r / https://soundcloud.com/kellynaughton /  / $7 earlybird tix, and $10 limited presale tickets will be available online via Eventbrite and it's $10 at the door till 10PM, $15 after 10PM. /  / DAD welcomes all sizes / genders / races / babydaddys / grandaddys / party moms / etc.  / Consent is not only sexy, but necessary. ASK! / Party safely, hydrate, and be good to each other. / Our mission is a joyous, welcoming, fun dance party for all! / ♥ /  / LOVE ACTION / DISCO SATISFACTION, / DAD","('37.7745901020408', '-122.410424734694')"
3007,1/19/2020,Honey Soundsystem's MLK Sunday: Liber,ion Dance,sanfrancisco,us,https://www.residentadvisor.net/events/1328176,21:00 - 04:00,316 11th St; San Francisco CA 94103; United States,unknown,21+,Honey Soundsystem,"Jenifa Mayanja (Berlin, DE), Turtle Bugg (Detroit, US), Baronhawk Poitier (Washington DC, US), Jason Kendig, Honey Soundsystem",,"('37.7715452653061', '-122.413774183673')"
3008,1/19/2020,Leon Vynehall & Oona Dahl,1015 Folsom,sanfrancisco,us,https://www.residentadvisor.net/events/1347198,20:00 - 00:00,"1015 Folsom 1015 Folsom Street; San Francisco, CA 94103; United States",unknown,21+,"1015 Folsom, DJ Dials","Leon Vynehall, Oona Dahl","A special (EARLY) Sunday Funday event (8pm-1am)  / with LEON VYNEHALL and All Day I Dream's OONA DAHL! /  / Leon Vynehall blew up in the mid-2010s with a string of unmistakably lush deep house stormers. He created a beautiful (and critically acclaimed) album in 'Nothing is Still’ last year that lit up dancefloors across the world. Add in several amazing releases on Ninja Tune, Running Back, and Rush Hour -- it's easy to see why Leon has developed such a reputable following. All Day I Dream's leading lady joins on this mega-lineup & early Sunday dance party bringing along her trademark melodic-house style.","('37.778158', '-122.40583')"
3009,1/19/2020,WERD. MLK Sunday - Galen & Jarobi (DJ Set / A Tribe Called Quest),Monarch,sanfrancisco,us,https://www.residentadvisor.net/events/1369951,21:00 - 03:00,"101 6th Street, San Francisco, CA 94103, United States",unknown,21+,WERD.,"Galen, Jarobi (DJ Set / A Tribe Called Quest), Jimmy B, Mezomo, Mr. E",Earlybird presale sold out... Additional presale : https://upallnight.us/events/werd-mlk-sunday-jarobi-galen / Door tickets available. Early arrival suggested.  /  / WERD.’s Annual MLK Sunday with special guest... /  / GALEN (Sunset Sound System)  / JAROBI 'DJ SET' (A Tribe Called Quest / NYC)  / MEZOMO (MoBlack / Brazil)  / MR. E  / JIMMY B /  / 2 FLOOR JAM! TRIBE vibe upstairs x WERD. vibe downstairs  / *Complimentary Tribe Called Quesadillas for first 100 guest from Al Pastor Papi :) /  / -WERD. /  / Artist Links  / http://atribecalledquest.com/home/band/jarobi/ / http://soundcloud.com/dj-galen  / https://soundcloud.com/mezomo  / https://soundcloud.com/miguele415  / https://soundcloud.com/jimmybnice,"('37.7809734', '-122.4084801')"
3010,1/19/2020,Black and White Sound presents Shonky,N,sanfrancisco,us,https://www.residentadvisor.net/events/1372757,13:00 - 22:00,"90 Natoma Street, San Francisco, CA 94105",unknown,21+,BlackandWhitesound,"Shonky , Monoclick, Tobin Ellsworth , James Houdini","Black & White Sound takes you on an all day excursion in the heart of San Francisco /  / Shonky has cultivated a signature sound, a style all of his own that has been part of his continuing success. He is one of the driving forces that makes up the group Appolonia. Also one of the key exponents from his hometown Paris, helping to re-establish the city’s prominence on the global stage alongside his Apollonia compadre's, Dan Ghenacia and Dyed Soundorom. Shonky has traveled the globe, delivering his brand of groovy, techy house to club and festival audiences thru-out Europe and everywhere in between. Parallel to his DJ endeavours, he has been constantly refining his production skills delivering an array of classic releases on labels such as Sub Static, Freak N’Chic, Mobile, Culprit, Real Tone and his own Apollonia imprint. You are sure in for a rare treat! /  / Sound Provided by Funktion-One /  / free before 3pm","('37.7875413', '-122.3984959')"
